"","Id","Name","Year","WebId"
"6226",99116903,"STEVENS","1945",4051
"6227",99116904,"STEWARTOWN","1970",5042
"6228",99116905,"STEWARTVILLE","1950",4387
"6229",99116906,"STIRLING","1940",5043
"6231",99116907,"STIRLING","1998",27615
"6232",99116908,"STONECLIFFE","1876",4388
"6233",99116909,"STONEY CREEK","1884",5044
"6234",99116910,"STONY LAKE SANDOR FARM","1963",5194
"6235",99116911,"STOUFFVILLE","1960",5045
"6236",99116912,"STOUFFVILLE BLUEGRASS","1967",5046
"6237",99116913,"STOUFFVILLE WPCP","1971",5047
"6238",99116914,"STRATFORD","1865",4822
"6239",99116915,"STRATFORD MOE","1959",4823
"6240",99116916,"STRATHBURN","1959",4824
"6241",99116917,"STRATHROY","1879",4825
"6242",99116918,"STRATHROY-MULLIFARRY","1997",27647
"6243",99116919,"STRATTON","1970",3948
"6244",99116920,"STRATTON ROEN","1978",3949
"6245",99116921,"STRATTON ROMYN","1978",3950
"6246",99116922,"STREETSVILLE OWRC","1963",5048
"6247",99116923,"STROUD LEONARDS BEACH","1971",4516
"6248",99116924,"STURGEON FALLS","1883",4205
"6249",99116925,"STURGEON LAKE","1972",4052
"6251",99116926,"SUDBURY","1914",4131
"6252",99116927,"SUDBURY A","1954",4132
"6253",99116928,"SUDBURY MOE","1977",4133
"6254",99116929,"SUDBURY SCIENCE NORTH","1986",4134
"6255",99116930,"SUMMIT CONTROL DAM","1950",4053
"6256",99116931,"SUNSHINE","1883",4595
"6257",99116932,"SUTTON WEST","1871",4517
"6258",99116933,"SYDENHAM","1903",4389
"6259",99116934,"TALBOTVILLE","1953",4697
"6260",99116935,"TAPLEY","2005",44205
"6261",99116936,"TARA","1986",4596
"6262",99116937,"TAVISTOCK","1967",4826
"6263",99116938,"TERRACE BAY","1972",4054
"6264",99116939,"TERRACE BAY A","1996",7593
"6265",99116940,"TERRACE BAY(AUT)","2003",32393
"6266",99116941,"THAMESFORD","1974",4827
"6267",99116942,"THEDFORD","1883",4597
"6268",99116943,"THEDFORD","1986",4540
"6269",99116944,"THORNBURY 3","2006",44987
"6270",99116945,"THORNBURY MATTS MOTEL","1962",4518
"6272",99116946,"THORNBURY SLAMA","1968",4396
"6273",99116947,"THORNHILL GRANDVIEW","1965",5049
"6274",99116948,"THORNTON","1973",4520
"6275",99116949,"THOROLD","1997",27337
"6276",99116950,"THUNDER BAY A","1941",4055
"6277",99116951,"THUNDER BAY A FIREHALL","1995",27084
"6278",99116952,"THUNDER BAY AIRPORT MAINTAIR","2003",42523
"6279",99116953,"THUNDER BAY AWOS","2004",30667
"6280",99116954,"THUNDER BAY BURWOOD","2005",44324
"6281",99116955,"THUNDER BAY CS","2003",30682
"6282",99116956,"THUNDER BAY MCS CENTRE","1980",4050
"6283",99116957,"THUNDER BAY POMBER","1979",3979
"6284",99116958,"THUNDER BAY PROVINCIAL PAPER","1990",3978
"6285",99116959,"THUNDER BAY WPCP","1960",3977
"6286",99116960,"TILLSONBURG","1965",4698
"6287",99116961,"TILLSONBURG MOE","1962",4699
"6288",99116962,"TILLSONBURG NORTH","1997",27488
"6289",99116963,"TIMAGAMI","1966",4206
"6290",99116964,"TIMMINS","1922",4179
"6292",99116965,"TIMMINS ONT HYDRO","1951",4181
"6293",99116966,"TIMMINS VICTOR POWER A","1955",4180
"6294",99116967,"TOBERMORY","1888",4598
"6295",99116968,"TOBERMORY CYPRUS LAKE","1988",4599
"6297",99116969,"TOR OLD BURNHAMTHORPE","1973",5109
"6298",99116970,"TOR SCARBOROUGH COLLEGE","1972",5091
"6299",99116971,"TORONTO","1840",5051
"6302",99116972,"TORONTO AGINCOURT","1895",5052
"6303",99116973,"TORONTO AMESBURY","1980",5050
"6304",99116974,"TORONTO ASHBRIDGES BAY","1958",5053
"6305",99116975,"TORONTO BALMY BEACH","1953",5054
"6306",99116976,"TORONTO BEACON ROAD","1962",5055
"6307",99116977,"TORONTO BERMONDSEY","1973",5056
"6308",99116978,"TORONTO BEVERLEY HILLS","1957",5057
"6309",99116979,"TORONTO BLACK CREEK","1960",5058
"6310",99116980,"TORONTO BLOORDALE","1957",5060
"6311",99116981,"TORONTO BOOTH","1980",5061
"6312",99116982,"TORONTO BRIDLEWOOD","1967",5062
"6313",99116983,"TORONTO BROADVIEW","1955",5063
"6315",99116984,"TORONTO BRYNSTON","1974",5039
"6316",99116985,"TORONTO BURNHAMTHORPE","2004",43203
"6317",99116986,"TORONTO BUTTONVILLE A","1986",4841
"6318",99116987,"TORONTO CASTLEMERE","1971",5040
"6319",99116988,"TORONTO CITY","2003",31688
"6321",99116989,"TORONTO CITY CENTRE","2006",30247
"6322",99116990,"TORONTO CURRAN HALL","1960",5064
"6323",99116991,"TORONTO DEER PARK","1890",5065
"6324",99116992,"TORONTO DISCO","1976",5066
"6325",99116993,"TORONTO DON MILLS","1963",5067
"6326",99116994,"TORONTO DORSET PARK","1959",5068
"6327",99116995,"TORONTO DOWNSVIEW A","1957",5069
"6328",99116996,"TORONTO DOWNSVIEW S","1951",5070
"6329",99116997,"TORONTO DUNN LORING WOOD","1965",5071
"6330",99116998,"TORONTO EAST YORK","1951",5072
"6332",99116999,"TORONTO ELLESMERE","1959",5073
"6333",99117000,"TORONTO ETOBICOKE","1963",5074
"6334",99117001,"TORONTO FALLINGBROOK","1957",5075
"6335",99117002,"TORONTO GLENDALE","1958",5076
"6336",99117003,"TORONTO GLENVIEW","1953",5077
"6337",99117004,"TORONTO GREENWOOD","1966",5078
"6339",99117005,"TORONTO HIBISCUS COURT","1959",5079
"6340",99117006,"TORONTO HIGH PARK","1951",5081
"6341",99117007,"TORONTO HIGHLAND CREEK","1955",5080
"6342",99117008,"TORONTO HUMBER BAY","1957",5082
"6343",99117009,"TORONTO HUMBER SUMMIT","1969",5083
"6345",99117010,"TORONTO ISLAND","1953",5084
"6346",99117011,"TORONTO ISLAND A","1957",5085
"6347",99117012,"TORONTO ISLINGTON","1951",5087
"6348",99117013,"TORONTO JANE-WILSON","1973",5092
"6349",99117014,"TORONTO KEELE-FINCH","1973",5093
"6350",99117015,"TORONTO KINGSWAY","1951",5094
"6351",99117016,"TORONTO LEASIDE S","1951",5095
"6352",99117017,"TORONTO LESLIE EGLINTON","1985",5096
"6353",99117018,"TORONTO LESTER B. PEARSON INT'L A","1937",5097
"6354",99117019,"TORONTO LLOYDMINSTER","1968",5098
"6355",99117020,"TORONTO MALVERN","1974",5099
"6356",99117021,"TORONTO MET RES STN","1965",5100
"6357",99117022,"TORONTO METRO ZOO","1976",5102
"6358",99117023,"TORONTO MIMICO","1958",5103
"6359",99117024,"TORONTO NASHDENE","1983",5104
"6360",99117025,"TORONTO NEW INT'L A","1973",5105
"6361",99117026,"TORONTO NEWTON","1971",5106
"6362",99117027,"TORONTO NEWTONBROOK","1954",5107
"6363",99117028,"TORONTO NORTH YORK","1994",26953
"6364",99117029,"TORONTO NORTHCLIFFE","1957",5108
"6365",99117030,"TORONTO OLD WESTON RD","1966",5110
"6366",99117031,"TORONTO PINE RIDGE","1958",5111
"6367",99117032,"TORONTO REXDALE","1957",5112
"6368",99117033,"TORONTO SANCTBURY","1970",5113
"6369",99117034,"TORONTO SCARBOROUGH","1961",5114
"6370",99117035,"TORONTO SCARLETT RD","1951",5115
"6371",99117036,"TORONTO SENECA HILL","1973",5088
"6372",99117037,"TORONTO SHERBOURNE","1966",5089
"6373",99117038,"TORONTO STUART AVENUE","1959",5116
"6374",99117039,"TORONTO SUNNYBROOK","1962",5117
"6376",99117040,"TORONTO TORBARRIE","1983",4842
"6377",99117041,"TORONTO VICTORIA","1957",5118
"6378",99117042,"TORONTO WEST DEANE PARK","1959",5119
"6379",99117043,"TORONTO WEST HILL","1951",5120
"6380",99117044,"TORONTO WESTWOOD","1967",5121
"6381",99117045,"TORONTO WEXFORD","1953",5122
"6382",99117046,"TORONTO WILLOWDALE","1953",5123
"6383",99117047,"TORONTO WILSON HEIGHTS","1953",5124
"6384",99117048,"TORONTO YORK MILLS","1973",4840
"6385",99117049,"TOTTENHAM","1971",4521
"6386",99117050,"TOTTENHAM PEARSON","1973",4522
"6387",99117051,"TRAFALGAR MARINE","1959",5125
"6388",99117052,"TRANQUILLO RIDGE","1991",6899
"6389",99117053,"TRENTON A","1935",5126
"6390",99117054,"TRENTON DOMTAR","1989",5127
"6391",99117055,"TRENTON MOE","1960",5130
"6392",99117056,"TRENTON ONT HYDRO","1915",5128
"6393",99117057,"TRETHEWEY FALLS","1950",4523
"6394",99117058,"TROUT CREEK","1981",4524
"6395",99117059,"TROUT LAKE","1980",4056
"6397",99117060,"TURBINE","1914",4135
"6398",99117061,"TWEED","1925",5133
"6399",99117062,"TWEED ONTARIO HYDRO","1983",5135
"6400",99117063,"TWIN FALLS","1955",4182
"6401",99117064,"TYRONE","1967",5136
"6402",99117065,"UDORA","1989",4525
"6403",99117066,"UNIONVILLE","1960",5137
"6404",99117067,"UNIONVILLE OWRC","1970",5138
"6405",99117068,"UPLANDS","1886",4526
"6406",99117069,"UPPER NOTCH","1950",4183
"6407",99117070,"UPSALA","1947",4058
"6408",99117071,"UPSALA (AUT)","1972",4057
"6409",99117072,"UPSALA TCPL 62","1970",4059
"6410",99117073,"URSA","1895",5195
"6411",99117074,"UTTERSON ONT HYDRO","1971",4528
"6412",99117075,"UXBRIDGE","1983",5132
"6413",99117076,"UXBRIDGE","1899",5139
"6414",99117077,"UXBRIDGE 2","1948",5140
"6415",99117078,"UXBRIDGE 3","1970",5141
"6416",99117079,"VALENS","1968",5142
"6417",99117080,"VALLENTYNE","1983",4529
"6418",99117081,"VALORA","1957",3972
"6419",99117082,"VAN WAGNERS BEACH","1958",5143
"6420",99117083,"VANDORF","1966",5131
"6421",99117084,"VANESSA","1961",4700
"6422",99117085,"VANKLEEK HILL","1902",4390
"6423",99117086,"VANKOUGHNET","1976",4527
"6424",99117087,"VERMILION BAY TCPL 52","1969",3973
"6425",99117088,"VICTORIA","1952",5144
"6426",99117089,"VINELAND","1993",6907
"6427",99117090,"VINELAND BALLS FALLS","1974",4701
"6428",99117091,"VINELAND RITTENHOUSE","1965",4702
"6429",99117092,"VINELAND STATION","1924",4703
"6430",99117093,"VINELAND STATION AUTOMATIC CLIMATE STATION","1989",4704
"6431",99117094,"VINELAND STATION RCS","2003",31367
"6432",99117095,"VIOLET HILL","1963",4828
"6433",99117096,"VIRGIL BRIGHTS","1965",4705
"6434",99117097,"WABAGISHIK","1978",4137
"6435",99117098,"WABOOSE DAM","1941",4060
"6436",99117099,"WAHNAPITAE-STOKES","1990",4138
"6437",99117100,"WALDEMAR","1955",4829
"6438",99117101,"WALFORD","1979",4101
"6439",99117102,"WALFORD","1976",4100
"6440",99117103,"WALKERTON","1902",4600
"6441",99117104,"WALLACEBURG","1905",4706
"6442",99117105,"WALLACETOWN","1962",4707
"6443",99117106,"WALSINGHAM SANTO","1968",4708
"6444",99117107,"WALTERS FALLS","1983",4530
"6445",99117108,"WARDSVILLE","1970",4709
"6446",99117109,"WARKWORTH","1998",27616
"6447",99117110,"WARREN","1987",4136
"6448",99117111,"WARSAW","1991",6912
"6449",99117112,"WASAGA BEACH","1978",4532
"6450",99117113,"WASAGA BEACH","1972",4531
"6452",99117114,"WASDELLS","1950",4533
"6453",99117115,"WASHAGO","1927",4534
"6454",99117116,"WATCOMB","1970",3974
"6455",99117117,"WATERFORD","1971",4711
"6456",99117118,"WATERFORD","1948",4710
"6457",99117119,"WATERLOO FIRE HALL","1973",4830
"6458",99117120,"WATERLOO WELLINGTON 2","2003",42424
"6459",99117121,"WATERLOO WELLINGTON A","1970",4832
"6460",99117122,"WATERLOO WPCP","1962",4831
"6461",99117123,"WATFORD","1883",4601
"6462",99117124,"WAUBAUSHENE","1936",4535
"6463",99117125,"WAWA","1969",4103
"6464",99117126,"WAWA (AUT)","1940",4102
"6465",99117127,"WAWA A","1977",4099
"6466",99117128,"WAWAITIN","1913",4184
"6467",99117129,"WEBBWOOD","1983",4139
"6468",99117130,"WELCOME ISLAND (AUT)","1967",4061
"6469",99117131,"WELLAND","1872",4712
"6470",99117132,"WELLAND CHOW","1960",4713
"6471",99117133,"WELLAND-PELHAM","2005",44283
"6472",99117134,"WELLINGTON","1948",5145
"6473",99117135,"WEST GUILFORD","1968",5196
"6475",99117136,"WESTERN ISLANDS","1966",4536
"6476",99117137,"WESTMINSTER","1882",4833
"6477",99117138,"WESTMINSTER TWP WPCP","1961",4834
"6478",99117139,"WESTOVER","1967",4847
"6479",99117140,"WESTPORT","1895",4391
"6480",99117141,"WEXFORD","1912",5146
"6481",99117142,"WHITBY MUELLER","2001",31008
"6482",99117143,"WHITBY PRINGLE CREEK","1994",27004
"6483",99117144,"WHITE LAKE FISH CULTURE STATION","2005",43823
"6484",99117145,"WHITE RIVER","1886",4104
"6485",99117146,"WHITEFISH BAY","1914",3975
"6486",99117147,"WHITEFISH LAKE","1980",4062
"6488",99117148,"WIARTON","1883",4537
"6489",99117149,"WIARTON A","1947",4538
"6490",99117150,"WILCOX LAKE","1960",5147
"6491",99117151,"WILDER LAKE","1999",29391
"6492",99117152,"WILSONVILLE","1959",4714
"6494",99117153,"WINCHESTER CS","1998",27605
"6495",99117154,"WINDSOR A","1940",4716
"6496",99117155,"WINDSOR FORD PLANT","1980",4717
"6497",99117156,"WINDSOR RIVERSIDE","1866",4715
"6498",99117157,"WINDSOR SOUTH","1952",4718
"6499",99117158,"WINDSOR UNIVERSITY","1966",4719
"6500",99117159,"WINGHAM CKNX","1959",4602
"6501",99117160,"WINISK","1968",3925
"6503",99117161,"WINISK A","1959",3926
"6504",99117162,"WINONA","1977",4720
"6505",99117163,"WOLFE ISLAND","1986",4392
"6506",99117164,"WOODBRIDGE","1948",5148
"6507",99117165,"WOODLAWN","1975",4393
"6508",99117166,"WOODSLEE CDA","1946",4721
"6509",99117167,"WOODSLEE CDA AUTOMATIC CLIMATE STATION","1989",4722
"6510",99117168,"WOODSTOCK","1870",4835
"6511",99117169,"WOODSTOCK GOLF COURSE","1960",4836
"6512",99117170,"WOODSTOCK WATERWORKS","1959",4837
"6513",99117171,"WOODVILLE","1981",5198
"6514",99117172,"WOODVILLE","1987",5197
"6515",99117173,"WOOLER","1991",6911
"6516",99117174,"WOOLER","1895",5149
"6517",99117175,"WROXETER","1966",4603
"6518",99117176,"WYEVALE","1978",4539
"6519",99117177,"WYOMING","1871",4604
"6520",99117178,"ZURICH","1881",4605
"6521",99117179,"ALEXANDER","1979",3461
"6522",99117180,"ALMASIPPI","1902",3571
"6523",99117181,"ALONSA","1980",3769
"6524",99117182,"ALTONA","1948",3572
"6525",99117183,"ALTONA CFAM","1959",3573
"6526",99117184,"ALTONA SOUTH","1984",3574
"6527",99117185,"AMARANTH","1980",3770
"6528",99117186,"ANOLA","1986",3575
"6529",99117187,"ARBORG","1951",3717
"6531",99117188,"ARROW RIVER","1982",3462
"6532",99117189,"ASHERN","1951",3771
"6533",99117190,"ASHERN NORTHWEST","1989",3767
"6534",99117191,"ASHVILLE","1973",3772
"6535",99117192,"AUSTIN","1989",3773
"6536",99117193,"BACHELORS ISLAND MARINE","1996",10882
"6537",99117194,"BALDUR","1962",3463
"6538",99117195,"BALDUR 5 NORTHEAST","1991",6880
"6539",99117196,"BASSWOOD","1992",6894
"6540",99117197,"BEAUSEJOUR","1960",3718
"6541",99117198,"BEAUSEJOUR 2","1953",3719
"6542",99117199,"BEAVER","1973",3775
"6543",99117200,"BEAVER","1887",3774
"6544",99117201,"BEDE","1956",3464
"6545",99117202,"BELMONT","1984",3466
"6546",99117203,"BELMONT","1891",3465
"6547",99117204,"BERENS RIVER","1905",3720
"6549",99117205,"BERENS RIVER CS","1985",3721
"6550",99117206,"BIG VALLEY","1977",3776
"6551",99117207,"BINSCARTH","1973",3467
"6552",99117208,"BIRCH RIVER","1970",3777
"6553",99117209,"BIRD","1957",3869
"6554",99117210,"BIRDS HILL NURSERY","1969",3576
"6555",99117211,"BIRDS HILL PINE RIDGE","1988",3577
"6556",99117212,"BIRDTAIL","1989",3468
"6557",99117213,"BIRNIE","1979",3778
"6558",99117214,"BIRTLE","1883",3469
"6559",99117215,"BISSETT","1933",3722
"6560",99117216,"BISSETT","1968",3723
"6561",99117217,"BOGGY CREEK","1977",3470
"6562",99117218,"BOISSEVAIN","1912",3578
"6563",99117219,"BOISSEVAIN 2","1948",3579
"6564",99117220,"BRAINTREE 1","1983",3724
"6565",99117221,"BRAINTREE 2","1983",3725
"6566",99117222,"BRANDON #1 WINTER BAY","1987",3474
"6567",99117223,"BRANDON A","1941",3471
"6568",99117224,"BRANDON CDA","1890",3472
"6569",99117225,"BRANDON SOUTH","1972",3473
"6570",99117226,"BROAD VALLEY","1970",3726
"6571",99117227,"BROCHET A","1948",3870
"6572",99117228,"BROKENHEAD","1981",3727
"6573",99117229,"BROOKDALE","1987",3476
"6574",99117230,"BURNTWOOD RIVER","2000",29774
"6575",99117231,"CAMERON","1984",3477
"6576",99117232,"CARBERRY","1962",3478
"6577",99117233,"CARBERRY CS","1996",27741
"6578",99117234,"CARDALE","1966",3479
"6579",99117235,"CARMAN","1964",3582
"6580",99117236,"CARMAN 2","1885",3583
"6581",99117237,"CARMAN 3","1984",3570
"6582",99117238,"CARMAN U OF M CS","1996",26857
"6583",99117239,"CARROLL","1969",3480
"6584",99117240,"CARROLL 2W","1973",3475
"6585",99117241,"CARTWRIGHT","1883",3584
"6586",99117242,"CARTWRIGHT","1979",3581
"6587",99117243,"CARTWRIGHT 2","1887",3580
"6588",99117244,"CAYER","1972",3765
"6589",99117245,"CFB SHILO CCOC","2004",43343
"6590",99117246,"CHANNEL ISLAND","1886",3728
"6591",99117247,"CHATFIELD","1969",3729
"6593",99117248,"CHURCHILL A","1943",3871
"6595",99117249,"CHURCHILL CLIMATE","2005",44244
"6596",99117250,"CHURCHILL MARINE","1929",3872
"6597",99117251,"CHURCHILL UA","2000",10745
"6598",99117252,"CLANWILLIAM","1999",27869
"6599",99117253,"CONLIN LAKE WABOWDEN","1977",3873
"6600",99117254,"COWAN","1984",3766
"6601",99117255,"CRANBERRY PORTAGE","1957",3856
"6602",99117256,"CROSS LAKE A","1987",3874
"6603",99117257,"CROSS LAKE JENPEG","1972",3875
"6604",99117258,"CRYSTAL CITY","1987",3585
"6605",99117259,"CYPRESS RIVER","1904",3481
"6607",99117260,"DACOTAH","1971",3586
"6608",99117261,"DARLINGFORD","1980",3587
"6609",99117262,"DARLINGFORD NORTH","1980",3588
"6610",99117263,"DAUPHIN","1890",3779
"6612",99117264,"DAUPHIN A","1942",3780
"6613",99117265,"DAUPHIN CS","2000",26866
"6614",99117266,"DAUPHIN NORTH","1983",3781
"6615",99117267,"DAUPHIN SOUTH","1985",3782
"6616",99117268,"DEERWOOD","1951",3589
"6617",99117269,"DEERWOOD RCS","2000",29886
"6618",99117270,"DELORAINE","1925",3482
"6619",99117271,"DELORAINE 2","1953",3483
"6620",99117272,"DELORAINE 6 SE","1976",3484
"6621",99117273,"DELTA MARSH CS","1967",3783
"6622",99117274,"DELTA WATERFOWL RS","1965",3784
"6623",99117275,"DENBEIGH POINT","1990",3876
"6624",99117276,"DOMAIN","1979",3590
"6625",99117277,"DOMINION CITY","1967",3591
"6626",99117278,"DUCK BAY","1991",5009
"6627",99117279,"DUFROST","1968",3592
"6628",99117280,"DUGALD","1962",3593
"6629",99117281,"DURBAN CDA EPF","1954",3785
"6630",99117282,"EDDYSTONE","1971",3786
"6631",99117283,"EDWIN","1986",3485
"6632",99117284,"ELKHORN","1891",3486
"6633",99117285,"ELKHORN 2 EAST","1987",3460
"6634",99117286,"ELM CREEK","1964",3594
"6635",99117287,"ELMA","1978",3730
"6636",99117288,"EMERSON","1877",3595
"6637",99117289,"EMERSON AUT","1997",26963
"6639",99117290,"ERICKSON","1985",3488
"6640",99117291,"ERICKSON","1971",3487
"6641",99117292,"ERIKSDALE","1959",3787
"6642",99117293,"ERIKSDALE 1","1978",3788
"6643",99117294,"ERIKSDALE 2","1962",3789
"6644",99117295,"ETHELBERT","1983",3790
"6645",99117296,"FAIRFAX","1987",3489
"6646",99117297,"FAIRFORD","1973",3791
"6647",99117298,"FALCON LAKE TCPL 45","1969",3731
"6648",99117299,"FANNYSTELLE","1969",3596
"6649",99117300,"FISHER BRANCH","1970",3732
"6650",99117301,"FISHER BRANCH (AUT)","1999",8993
"6651",99117302,"FISHER BRANCH SOUTH","1977",3733
"6652",99117303,"FLIN FLON","1927",3857
"6653",99117304,"FLIN FLON","1996",10213
"6654",99117305,"FLIN FLON A","1968",3858
"6655",99117306,"FLIN FLON CFB","1959",3859
"6656",99117307,"FORK RIVER","1982",3792
"6657",99117308,"FORK RIVER NORTH","1982",3768
"6658",99117309,"FORT ELLICE","1883",3490
"6659",99117310,"FORT WHYTE CENTRE","2002",32210
"6660",99117311,"FOXTON","1883",3597
"6661",99117312,"FOXWARREN","1969",3491
"6662",99117313,"FOXWARREN NORTH","1998",27611
"6663",99117314,"FRASERWOOD","1969",3734
"6664",99117315,"GEORGE ISLAND","1966",3735
"6665",99117316,"GEORGE ISLAND (AUT)","1998",7333
"6666",99117317,"GILBERT PLAINS","1934",3793
"6667",99117318,"GILBERT PLAINS 2","1980",3794
"6668",99117319,"GILLAM","1996",10217
"6669",99117320,"GILLAM","1943",3877
"6670",99117321,"GILLAM A","1970",3878
"6671",99117322,"GIMLI","1972",3736
"6672",99117323,"GIMLI","1993",6892
"6673",99117324,"GIMLI A","1944",3737
"6674",99117325,"GIMLI CLIMATE","2007",45007
"6675",99117326,"GIMLI HARBOUR CS","2006",27867
"6676",99117327,"GIMLI INDUSTRIAL PARK","1996",10728
"6677",99117328,"GIMLI WRB","1964",3738
"6678",99117329,"GLADSTONE","1990",3797
"6679",99117330,"GLADSTONE","1961",3798
"6680",99117331,"GLADSTONE SOUTH","1973",3796
"6681",99117332,"GLENBORO","1970",3492
"6682",99117333,"GLENLEA","1967",3599
"6683",99117334,"GLENORA","1962",3600
"6684",99117335,"GNADENTHAL","1964",3601
"6685",99117336,"GODS LAKE NARROWS A","1985",3879
"6686",99117337,"GOODLANDS CDA EPF","1951",3493
"6687",99117338,"GRAND BEACH PARK","1980",3739
"6688",99117339,"GRAND RAPIDS","1960",3740
"6689",99117340,"GRAND RAPIDS (AUT)","1999",7290
"6690",99117341,"GRAND RAPIDS HYDRO","1966",3741
"6691",99117342,"GRANDVIEW","1977",3799
"6692",99117343,"GRANDVIEW CDA EPF","1951",3800
"6693",99117344,"GRASS RIVER","1958",3801
"6694",99117345,"GRAYSVILLE","1925",3602
"6695",99117346,"GREAT FALLS","1922",3742
"6696",99117347,"GREAT FALLS CLIMATE","2005",43243
"6697",99117348,"GREEN RIDGE","1967",3603
"6698",99117349,"GREENWOOD","1885",3604
"6699",99117350,"GRETNA (AUT)","1885",3605
"6700",99117351,"GRISWOLD","1979",3494
"6701",99117352,"GROSSE ISLE","1964",3606
"6702",99117353,"GUNTON HATCHERY","1979",3607
"6703",99117354,"GYPSUMVILLE","1985",3763
"6704",99117355,"GYPSUMVILLE","1966",3802
"6705",99117356,"GYPSUMVILLE 2","1959",3803
"6706",99117357,"GYPSUMVILLE EAST","1982",3804
"6707",99117358,"GYPSUMVILLE OLENDER","1982",3805
"6708",99117359,"HAMIOTA","1914",3495
"6709",99117360,"HAMIOTA 2","1975",3496
"6710",99117361,"HARDING","1966",3497
"6711",99117362,"HARGRAVE CDA EPF","1951",3498
"6712",99117363,"HARTNEY","1973",3499
"6713",99117364,"HARTNEY","1979",3500
"6714",99117365,"HEADINGLY","1961",3608
"6716",99117366,"HILBRE","1982",3795
"6717",99117367,"HILBRE SOUTH","1982",3762
"6718",99117368,"HILLVIEW","1885",3501
"6719",99117369,"HNAUSA","1973",3743
"6720",99117370,"HODGSON","1961",3744
"6721",99117371,"HODGSON 2","1966",3745
"6722",99117372,"HODGSON 6N","1972",3716
"6723",99117373,"HOLLAND","1984",3609
"6724",99117374,"HOMEWOOD","1962",3610
"6725",99117375,"HUNTERS POINT MARINE","1996",10885
"6726",99117376,"INDIAN BAY","1915",3746
"6727",99117377,"INGLIS","1949",3502
"6728",99117378,"INWOOD","1991",6951
"6730",99117379,"ISLAND LAKE A","1970",3880
"6731",99117380,"KALEIDA","1993",6885
"6732",99117381,"KATRIME EXP ST","1951",3806
"6733",99117382,"KELSEY DAM CS","2000",29533
"6734",99117383,"KELSEY HYDRO","1983",3881
"6735",99117384,"KELWOOD","1959",3807
"6736",99117385,"KENTON","1987",3503
"6737",99117386,"KENVILLE EXP ST","1951",3808
"6738",99117387,"KERGWENAN","1982",3809
"6739",99117388,"KETTLE GS","1966",3882
"6740",99117389,"KILLARNEY","1969",3611
"6741",99117390,"LA BROQUERIE","1992",6893
"6742",99117391,"LA BROQUERIE","2000",30621
"6743",99117392,"LAKE DAUPHIN","1984",3810
"6744",99117393,"LAKE MANITOBA NARROWS","1978",3812
"6745",99117394,"LAKELAND","1970",3811
"6746",99117395,"LANDMARK","1980",3612
"6747",99117396,"LANGRUTH","1970",3813
"6748",99117397,"LANGRUTH WEST","2001",31088
"6749",99117398,"LAURIE RIVER POWER SITE","1960",3883
"6750",99117399,"LEAF RAPIDS","1991",6896
"6751",99117400,"LENSWOOD EXP ST","1951",3814
"6752",99117401,"LETELLIER","1967",3613
"6753",99117402,"LIMESTONE GS","1985",3884
"6754",99117403,"LITTLE BEAVER RIVER","2000",29793
"6755",99117404,"LONG SPRUCE GEN STN","1976",3885
"6756",99117405,"LUNDAR","1969",3815
"6757",99117406,"LUNDAR 4SW","1970",3816
"6758",99117407,"LUNDAR EAST","2000",30554
"6759",99117408,"LYLETON","1951",3504
"6760",99117409,"LYNN LAKE","1952",3886
"6762",99117410,"LYNN LAKE","2005",44085
"6763",99117411,"LYNN LAKE A","1968",3887
"6765",99117412,"MACDONALD","1967",3817
"6766",99117413,"MACDONALD A","1951",3505
"6767",99117414,"MACGREGOR","1969",3818
"6768",99117415,"MACGREGOR","1973",3819
"6769",99117416,"MACGREGOR SOUTH","2001",31107
"6770",99117417,"MAFEKING","1983",3820
"6771",99117418,"MAGNET","1982",3821
"6772",99117419,"MANITOU","1970",3615
"6773",99117420,"MANITOU NORTH","1981",3598
"6774",99117421,"MANITOU STRANGE","1981",3614
"6775",99117422,"MARCHAND","1972",3616
"6776",99117423,"MARCHAND FORESTRY","1959",3617
"6777",99117424,"MARCHAND W4","1980",3618
"6778",99117425,"MARQUETTE","1969",3619
"6779",99117426,"MATHESON ISLAND","1963",3747
"6780",99117427,"MCCONNELL","1966",3506
"6781",99117428,"MCCREARY","1973",3822
"6782",99117429,"MCCREARY","1971",3853
"6783",99117430,"MEADOW PORTAGE","1970",3823
"6784",99117431,"MEDORA","1965",3507
"6785",99117432,"MELITA","1996",10185
"6786",99117433,"MELITA","1936",3508
"6787",99117434,"MELITA 2","1991",6881
"6788",99117435,"MIAMI","1933",3620
"6789",99117436,"MIAMI HAWKEN","1964",3621
"6790",99117437,"MIAMI ORCHARD","1964",3622
"6791",99117438,"MIAMI THIESSEN","1964",3623
"6792",99117439,"MINNEDOSA","1881",3509
"6793",99117440,"MINTO","1979",3510
"6794",99117441,"MISSI","2000",29794
"6795",99117442,"MISSI FALLS","1973",3888
"6796",99117443,"MOAK LAKE","1980",3889
"6797",99117444,"MOOSE LAKE","1981",3624
"6798",99117445,"MOOSEHORN","1982",3825
"6799",99117446,"MOOSEHORN","1910",3824
"6800",99117447,"MOOSEHORN COOK","1982",3826
"6801",99117448,"MORDEN","1885",3625
"6802",99117449,"MORDEN CDA","1918",3626
"6803",99117450,"MORDEN CDA CS","1999",29593
"6804",99117451,"MORDEN RADIO","1980",3627
"6805",99117452,"MORRIS","1883",3628
